record_id,employee_id,month,year,billing_status,billing_currency,bill_rate,billable_days,bench_days,monthly_revenue_inr,monthly_ctc_inr,bench_cost_inr,margin_inr,margin_pct
264,EMP022,Apr,2024,Billable,INR,1371.08,22,0,30163.76,27916.67,0.0,2247.09,7.45
265,EMP022,May,2024,Billable,INR,1371.08,22,0,30163.76,27916.67,0.0,2247.09,7.45
266,EMP022,Jun,2024,Billable,INR,1371.08,22,0,30163.76,27916.67,0.0,2247.09,7.45
267,EMP022,Jul,2024,Billable,INR,1371.08,22,0,30163.76,27916.67,0.0,2247.09,7.45
268,EMP022,Aug,2024,Billable,INR,1371.08,22,0,30163.76,27916.67,0.0,2247.09,7.45
269,EMP023,Dec,2023,Billable,USD,19.63,2,20,26068.64,186166.67,169242.43,-160098.03,
270,EMP023,Jan,2024,Billable,USD,19.63,22,0,286755.04,186166.67,0.0,100588.37,35.08
271,EMP023,Feb,2024,Billable,USD,19.63,22,0,286755.04,186166.67,0.0,100588.37,35.08
272,EMP023,Mar,2024,Billable,USD,19.63,22,0,286755.04,186166.67,0.0,100588.37,35.08
273,EMP023,Apr,2024,Billable,USD,19.63,22,0,286755.04,186166.67,0.0,100588.37,35.08
274,EMP023,May,2024,Billable,USD,19.63,22,0,286755.04,186166.67,0.0,100588.37,35.08
275,EMP023,Jun,2024,Billable,USD,19.63,22,0,286755.04,186166.67,0.0,100588.37,35.08
276,EMP023,Jul,2024,Billable,USD,19.63,22,0,286755.04,186166.67,0.0,100588.37,35.08
277,EMP023,Aug,2024,Billable,USD,19.63,22,0,286755.04,186166.67,0.0,100588.37,35.08
278,EMP023,Sep,2024,Billable,USD,19.63,22,0,286755.04,186166.67,0.0,100588.37,35.08
279,EMP023,Oct,2024,Billable,USD,19.63,22,0,286755.04,186166.67,0.0,100588.37,35.08
280,EMP023,Nov,2024,Billable,USD,19.63,22,0,286755.04,186166.67,0.0,100588.37,35.08
281,EMP023,Dec,2024,Billable,USD,21.36,22,0,312026.88,186166.67,0.0,125860.21,40.34
282,EMP024,Mar,2024,Billable,INR,2817.84,19,3,53538.96,47083.33,6420.45,6455.63,12.06
283,EMP024,Apr,2024,Billable,INR,2817.84,22,0,61992.48,47083.33,0.0,14909.15,24.05
284,EMP024,May,2024,Billable,INR,2817.84,22,0,61992.48,47083.33,0.0,14909.15,24.05
285,EMP024,Jun,2024,Billable,INR,2817.84,22,0,61992.48,47083.33,0.0,14909.15,24.05
286,EMP024,Jul,2024,Billable,INR,2817.84,22,0,61992.48,47083.33,0.0,14909.15,24.05
287,EMP024,Aug,2024,Billable,INR,2817.84,22,0,61992.48,47083.33,0.0,14909.15,24.05
288,EMP024,Sep,2024,Billable,INR,2817.84,18,4,50721.12,47083.33,8560.61,3637.79,7.17
289,EMP024,Oct,2024,Billable,INR,2817.84,22,0,61992.48,47083.33,0.0,14909.15,24.05
290,EMP024,Nov,2024,Billable,INR,2817.84,22,0,61992.48,47083.33,0.0,14909.15,24.05
291,EMP024,Dec,2024,Billable,INR,2817.84,22,0,61992.48,47083.33,0.0,14909.15,24.05
292,EMP025,May,2023,Billable,INR,2732.16,7,15,19125.12,41250.0,28125.0,-22124.88,
293,EMP025,Jun,2023,Billable,INR,2732.16,22,0,60107.52,41250.0,0.0,18857.52,31.37
294,EMP025,Jul,2023,Billable,INR,2732.16,22,0,60107.52,41250.0,0.0,18857.52,31.37
295,EMP025,Aug,2023,Billable,INR,2732.16,22,0,60107.52,41250.0,0.0,18857.52,31.37
296,EMP025,Sep,2023,Billable,INR,2732.16,22,0,60107.52,41250.0,0.0,18857.52,31.37
297,EMP025,Oct,2023,Billable,INR,2732.16,22,0,60107.52,41250.0,0.0,18857.52,31.37
298,EMP025,Nov,2023,Billable,INR,2732.16,22,0,60107.52,41250.0,0.0,18857.52,31.37
299,EMP025,Dec,2023,Billable,INR,2732.16,22,0,60107.52,41250.0,0.0,18857.52,31.37
300,EMP025,Jan,2024,Billable,INR,2732.16,22,0,60107.52,41250.0,0.0,18857.52,31.37
301,EMP025,Feb,2024,Billable,INR,2732.16,22,0,60107.52,41250.0,0.0,18857.52,31.37
302,EMP025,Mar,2024,Billable,INR,2732.16,22,0,60107.52,41250.0,0.0,18857.52,31.37
303,EMP026,Jul,2024,Billable,INR,10598.59,19,3,201373.21,173583.33,23670.45,27789.88,13.8
304,EMP026,Aug,2024,Billable,INR,10598.59,22,0,233168.98,173583.33,0.0,59585.65,25.55
305,EMP026,Sep,2024,Billable,INR,10598.59,22,0,233168.98,173583.33,0.0,59585.65,25.55
306,EMP026,Oct,2024,Billable,INR,10598.59,22,0,233168.98,173583.33,0.0,59585.65,25.55
307,EMP026,Nov,2024,Billable,INR,10598.59,22,0,233168.98,173583.33,0.0,59585.65,25.55
308,EMP026,Dec,2024,Billable,INR,10598.59,22,0,233168.98,173583.33,0.0,59585.65,25.55
309,EMP027,Mar,2023,Billable,INR,2999.34,22,0,65985.48,46250.0,0.0,19735.48,29.91
310,EMP027,Apr,2023,Billable,INR,2999.34,17,5,50988.78,46250.0,10511.36,4738.78,9.29
311,EMP027,May,2023,Billable,INR,2999.34,22,0,65985.48,46250.0,0.0,19735.48,29.91
312,EMP027,Jun,2023,Billable,INR,2999.34,22,0,65985.48,46250.0,0.0,19735.48,29.91
313,EMP027,Jul,2023,Billable,INR,2999.34,22,0,65985.48,46250.0,0.0,19735.48,29.91
314,EMP027,Aug,2023,Billable,INR,2999.34,22,0,65985.48,46250.0,0.0,19735.48,29.91
315,EMP027,Sep,2023,Billable,INR,2999.34,22,0,65985.48,46250.0,0.0,19735.48,29.91
316,EMP027,Oct,2023,Billable,INR,2999.34,22,0,65985.48,46250.0,0.0,19735.48,29.91
317,EMP027,Nov,2023,Billable,INR,2999.34,22,0,65985.48,46250.0,0.0,19735.48,29.91
318,EMP028,Oct,2023,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
319,EMP028,Nov,2023,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
320,EMP028,Dec,2023,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
321,EMP028,Jan,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
322,EMP028,Feb,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
323,EMP028,Mar,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
324,EMP028,Apr,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
325,EMP028,May,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
326,EMP028,Jun,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
327,EMP028,Jul,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
328,EMP028,Aug,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
329,EMP028,Sep,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
330,EMP028,Oct,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
331,EMP028,Nov,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
332,EMP028,Dec,2024,Billable,INR,1421.22,22,0,31266.84,28333.33,0.0,2933.51,9.38
333,EMP029,Jan,2024,Billable,USD,14.35,16,6,152454.4,148333.33,40454.54,4121.07,2.7
334,EMP029,Feb,2024,Billable,USD,14.35,20,2,190568.0,148333.33,13484.85,42234.67,22.16
335,EMP029,Mar,2024,Billable,USD,14.35,22,0,209624.8,148333.33,0.0,61291.47,29.24
336,EMP029,Apr,2024,Billable,USD,14.35,18,4,171511.2,148333.33,26969.7,23177.87,13.51
337,EMP029,May,2024,Billable,USD,14.35,22,0,209624.8,148333.33,0.0,61291.47,29.24
338,EMP029,Jun,2024,Billable,USD,14.35,22,0,209624.8,148333.33,0.0,61291.47,29.24
339,EMP029,Jul,2024,Billable,USD,14.35,22,0,209624.8,148333.33,0.0,61291.47,29.24
340,EMP029,Aug,2024,Billable,USD,14.35,22,0,209624.8,148333.33,0.0,61291.47,29.24
341,EMP029,Sep,2024,Billable,USD,14.35,22,0,209624.8,148333.33,0.0,61291.47,29.24
342,EMP029,Oct,2024,Billable,USD,14.35,22,0,209624.8,148333.33,0.0,61291.47,29.24
343,EMP029,Nov,2024,Billable,USD,14.35,22,0,209624.8,148333.33,0.0,61291.47,29.24
344,EMP029,Dec,2024,Billable,USD,14.35,22,0,209624.8,148333.33,0.0,61291.47,29.24
345,EMP030,Feb,2023,Billable,INR,4206.77,12,10,50481.24,66333.33,30151.51,-15852.09,
346,EMP030,Mar,2023,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
347,EMP030,Apr,2023,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
348,EMP030,May,2023,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
349,EMP030,Jun,2023,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
350,EMP030,Jul,2023,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
351,EMP030,Aug,2023,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
352,EMP030,Sep,2023,Billable,INR,4206.77,18,4,75721.86,66333.33,12060.61,9388.53,12.4
353,EMP030,Oct,2023,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
354,EMP030,Nov,2023,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
355,EMP030,Dec,2023,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
356,EMP030,Jan,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
357,EMP030,Feb,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
358,EMP030,Mar,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
359,EMP030,Apr,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
360,EMP030,May,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
361,EMP030,Jun,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
362,EMP030,Jul,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
363,EMP030,Aug,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
364,EMP030,Sep,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
365,EMP030,Oct,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
366,EMP030,Nov,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
367,EMP030,Dec,2024,Billable,INR,4206.77,22,0,92548.94,66333.33,0.0,26215.61,28.33
368,EMP031,Feb,2023,Billable,INR,7592.52,22,0,167035.44,139000.0,0.0,28035.44,16.78
369,EMP031,Mar,2023,Billable,INR,7592.52,22,0,167035.44,139000.0,0.0,28035.44,16.78
370,EMP031,Apr,2023,Billable,INR,7592.52,22,0,167035.44,139000.0,0.0,28035.44,16.78
371,EMP031,May,2023,Billable,INR,7592.52,22,0,167035.44,139000.0,0.0,28035.44,16.78
372,EMP031,Jun,2023,Billable,INR,7592.52,22,0,167035.44,139000.0,0.0,28035.44,16.78
373,EMP031,Jul,2023,Billable,INR,7592.52,22,0,167035.44,139000.0,0.0,28035.44,16.78
374,EMP031,Aug,2023,Billable,INR,7592.52,22,0,167035.44,139000.0,0.0,28035.44,16.78
375,EMP031,Sep,2023,Billable,INR,7592.52,22,0,167035.44,139000.0,0.0,28035.44,16.78
376,EMP032,Sep,2023,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
377,EMP032,Oct,2023,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
378,EMP032,Nov,2023,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
379,EMP032,Dec,2023,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
380,EMP032,Jan,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
381,EMP032,Feb,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
382,EMP032,Mar,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
383,EMP032,Apr,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
384,EMP032,May,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
385,EMP032,Jun,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
386,EMP032,Jul,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
387,EMP032,Aug,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
388,EMP032,Sep,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
389,EMP032,Oct,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
390,EMP032,Nov,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
391,EMP032,Dec,2024,Billable,USD,10.35,22,0,151192.8,117166.67,0.0,34026.13,22.51
392,EMP033,Mar,2024,Billable,INR,4864.65,6,16,29187.9,75500.0,54909.09,-46312.1,
393,EMP033,Apr,2024,Billable,INR,4864.65,21,1,102157.65,75500.0,3431.82,26657.65,26.09
394,EMP033,May,2024,Billable,INR,4864.65,22,0,107022.3,75500.0,0.0,31522.3,29.45
395,EMP033,Jun,2024,Billable,INR,4864.65,22,0,107022.3,75500.0,0.0,31522.3,29.45
396,EMP033,Jul,2024,Billable,INR,4864.65,22,0,107022.3,75500.0,0.0,31522.3,29.45
397,EMP033,Aug,2024,Billable,INR,4864.65,18,4,87563.7,75500.0,13727.27,12063.7,13.78
398,EMP033,Sep,2024,Billable,INR,4864.65,22,0,107022.3,75500.0,0.0,31522.3,29.45
399,EMP033,Oct,2024,Billable,INR,4864.65,22,0,107022.3,75500.0,0.0,31522.3,29.45
400,EMP033,Nov,2024,Billable,INR,4864.65,22,0,107022.3,75500.0,0.0,31522.3,29.45
401,EMP033,Dec,2024,Billable,INR,4864.65,22,0,107022.3,75500.0,0.0,31522.3,29.45
402,EMP034,Feb,2023,Billable,USD,10.0,9,13,59760.0,105083.33,62094.7,-45323.33,
403,EMP034,Mar,2023,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
404,EMP034,Apr,2023,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
405,EMP034,May,2023,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
406,EMP034,Jun,2023,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
407,EMP034,Jul,2023,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
408,EMP034,Aug,2023,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
409,EMP034,Sep,2023,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
410,EMP034,Oct,2023,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
411,EMP034,Nov,2023,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
412,EMP034,Dec,2023,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
413,EMP034,Jan,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
414,EMP034,Feb,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
415,EMP034,Mar,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
416,EMP034,Apr,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
417,EMP034,May,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
418,EMP034,Jun,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
419,EMP034,Jul,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
420,EMP034,Aug,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
421,EMP034,Sep,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
422,EMP034,Oct,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
423,EMP034,Nov,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
424,EMP034,Dec,2024,Billable,USD,10.0,22,0,146080.0,105083.33,0.0,40996.67,28.06
425,EMP035,Nov,2023,Billable,USD,17.36,22,0,253594.88,184583.33,0.0,69011.55,27.21
426,EMP035,Dec,2023,Billable,USD,17.36,22,0,253594.88,184583.33,0.0,69011.55,27.21
427,EMP035,Jan,2024,Billable,USD,17.36,22,0,253594.88,184583.33,0.0,69011.55,27.21
428,EMP035,Feb,2024,Billable,USD,17.36,22,0,253594.88,184583.33,0.0,69011.55,27.21
429,EMP035,Mar,2024,Billable,USD,17.36,22,0,253594.88,184583.33,0.0,69011.55,27.21
430,EMP035,Apr,2024,Billable,USD,17.36,22,0,253594.88,184583.33,0.0,69011.55,27.21
431,EMP035,May,2024,Billable,USD,17.36,22,0,253594.88,184583.33,0.0,69011.55,27.21
432,EMP035,Jun,2024,Billable,USD,17.36,22,0,253594.88,184583.33,0.0,69011.55,27.21
433,EMP035,Jul,2024,Billable,USD,17.36,22,0,253594.88,184583.33,0.0,69011.55,27.21
434,EMP036,Oct,2023,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
435,EMP036,Nov,2023,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
436,EMP036,Dec,2023,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
437,EMP036,Jan,2024,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
438,EMP036,Feb,2024,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
439,EMP036,Mar,2024,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
440,EMP036,Apr,2024,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
441,EMP036,May,2024,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
442,EMP036,Jun,2024,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
443,EMP036,Jul,2024,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
444,EMP036,Aug,2024,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
445,EMP036,Sep,2024,Billable,INR,1429.96,22,0,31459.12,27583.33,0.0,3875.79,12.32
446,EMP036,Oct,2024,Billable,INR,1618.72,17,5,27518.24,27583.33,6268.94,-65.09,-0.24
447,EMP036,Nov,2024,Billable,INR,1618.72,22,0,35611.84,27583.33,0.0,8028.51,22.54
448,EMP036,Dec,2024,Billable,INR,1618.72,22,0,35611.84,27583.33,0.0,8028.51,22.54
449,EMP037,Apr,2024,Billable,USD,12.91,22,0,188589.28,106916.67,0.0,81672.61,43.31
450,EMP037,May,2024,Billable,USD,12.91,22,0,188589.28,106916.67,0.0,81672.61,43.31
451,EMP037,Jun,2024,Billable,USD,12.91,22,0,188589.28,106916.67,0.0,81672.61,43.31
452,EMP037,Jul,2024,Billable,USD,12.91,22,0,188589.28,106916.67,0.0,81672.61,43.31
453,EMP037,Aug,2024,Billable,USD,12.91,22,0,188589.28,106916.67,0.0,81672.61,43.31
454,EMP037,Sep,2024,Billable,USD,12.91,22,0,188589.28,106916.67,0.0,81672.61,43.31
455,EMP037,Oct,2024,Billable,USD,12.91,22,0,188589.28,106916.67,0.0,81672.61,43.31
456,EMP037,Nov,2024,Billable,USD,12.91,22,0,188589.28,106916.67,0.0,81672.61,43.31
457,EMP037,Dec,2024,Billable,USD,12.91,22,0,188589.28,106916.67,0.0,81672.61,43.31
458,EMP038,Jun,2023,Billable,INR,2407.03,12,10,28884.36,37750.0,17159.09,-8865.64,
459,EMP038,Jul,2023,Billable,INR,2407.03,22,0,52954.66,37750.0,0.0,15204.66,28.71
460,EMP038,Aug,2023,Billable,INR,2407.03,22,0,52954.66,37750.0,0.0,15204.66,28.71
461,EMP038,Sep,2023,Billable,INR,2407.03,22,0,52954.66,37750.0,0.0,15204.66,28.71
462,EMP038,Oct,2023,Billable,INR,2407.03,18,4,43326.54,37750.0,6863.64,5576.54,12.87
463,EMP038,Nov,2023,Billable,INR,2407.03,22,0,52954.66,37750.0,0.0,15204.66,28.71
464,EMP038,Dec,2023,Billable,INR,2407.03,22,0,52954.66,37750.0,0.0,15204.66,28.71
465,EMP038,Jan,2024,Billable,INR,2407.03,22,0,52954.66,37750.0,0.0,15204.66,28.71
466,EMP038,Feb,2024,Billable,INR,2407.03,22,0,52954.66,37750.0,0.0,15204.66,28.71
467,EMP039,Dec,2023,Billable,INR,4042.62,8,14,32340.96,56416.67,35901.52,-24075.71,
468,EMP039,Jan,2024,Billable,INR,4042.62,22,0,88937.64,56416.67,0.0,32520.97,36.57
469,EMP039,Feb,2024,Billable,INR,4042.62,22,0,88937.64,56416.67,0.0,32520.97,36.57
470,EMP039,Mar,2024,Billable,INR,4042.62,22,0,88937.64,56416.67,0.0,32520.97,36.57
471,EMP039,Apr,2024,Billable,INR,4042.62,22,0,88937.64,56416.67,0.0,32520.97,36.57
472,EMP039,May,2024,Billable,INR,4042.62,22,0,88937.64,56416.67,0.0,32520.97,36.57
473,EMP039,Jun,2024,Billable,INR,4042.62,22,0,88937.64,56416.67,0.0,32520.97,36.57
474,EMP039,Jul,2024,Billable,INR,4042.62,22,0,88937.64,56416.67,0.0,32520.97,36.57
475,EMP039,Aug,2024,Billable,INR,4042.62,22,0,88937.64,56416.67,0.0,32520.97,36.57
476,EMP039,Sep,2024,Billable,INR,4042.62,22,0,88937.64,56416.67,0.0,32520.97,36.57
477,EMP039,Oct,2024,Billable,INR,4042.62,22,0,88937.64,56416.67,0.0,32520.97,36.57
478,EMP039,Nov,2024,Billable,INR,4042.62,22,0,88937.64,56416.67,0.0,32520.97,36.57
479,EMP039,Dec,2024,Billable,INR,4536.45,22,0,99801.9,56416.67,0.0,43385.23,43.47
480,EMP040,Mar,2023,Bench,INR,4355.84,0,26,0.0,64166.67,75833.34,-64166.67,
481,EMP040,Apr,2023,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
482,EMP040,May,2023,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
483,EMP040,Jun,2023,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
484,EMP040,Jul,2023,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
485,EMP040,Aug,2023,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
486,EMP040,Sep,2023,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
487,EMP040,Oct,2023,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
488,EMP040,Nov,2023,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
489,EMP040,Dec,2023,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
490,EMP040,Jan,2024,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
491,EMP040,Feb,2024,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
492,EMP040,Mar,2024,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
493,EMP040,Apr,2024,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
494,EMP040,May,2024,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
495,EMP040,Jun,2024,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
496,EMP040,Jul,2024,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
497,EMP040,Aug,2024,Billable,INR,4355.84,22,0,95828.48,64166.67,0.0,31661.81,33.04
498,EMP041,Jul,2023,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
499,EMP041,Aug,2023,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
500,EMP041,Sep,2023,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
501,EMP041,Oct,2023,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
502,EMP041,Nov,2023,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
503,EMP041,Dec,2023,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
504,EMP041,Jan,2024,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
505,EMP041,Feb,2024,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
506,EMP041,Mar,2024,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
507,EMP041,Apr,2024,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
508,EMP041,May,2024,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
509,EMP041,Jun,2024,Billable,INR,1338.6,22,0,29449.2,26500.0,0.0,2949.2,10.01
510,EMP041,Jul,2024,Billable,INR,1490.77,22,0,32796.94,26500.0,0.0,6296.94,19.2
511,EMP041,Aug,2024,Billable,INR,1490.77,22,0,32796.94,26500.0,0.0,6296.94,19.2
512,EMP041,Sep,2024,Billable,INR,1490.77,22,0,32796.94,26500.0,0.0,6296.94,19.2
513,EMP041,Oct,2024,Billable,INR,1490.77,22,0,32796.94,26500.0,0.0,6296.94,19.2
514,EMP041,Nov,2024,Billable,INR,1490.77,19,3,28324.63,26500.0,3613.64,1824.63,6.44
515,EMP041,Dec,2024,Billable,INR,1490.77,22,0,32796.94,26500.0,0.0,6296.94,19.2
516,EMP042,Nov,2023,Billable,INR,5636.16,16,6,90178.56,94916.67,25886.36,-4738.11,-5.25
517,EMP042,Dec,2023,Billable,INR,5636.16,22,0,123995.52,94916.67,0.0,29078.85,23.45
518,EMP042,Jan,2024,Billable,INR,5636.16,22,0,123995.52,94916.67,0.0,29078.85,23.45
519,EMP042,Feb,2024,Billable,INR,5636.16,22,0,123995.52,94916.67,0.0,29078.85,23.45
520,EMP042,Mar,2024,Billable,INR,5636.16,22,0,123995.52,94916.67,0.0,29078.85,23.45
521,EMP042,Apr,2024,Billable,INR,5636.16,22,0,123995.52,94916.67,0.0,29078.85,23.45
522,EMP042,May,2024,Billable,INR,5636.16,22,0,123995.52,94916.67,0.0,29078.85,23.45
523,EMP042,Jun,2024,Billable,INR,5636.16,22,0,123995.52,94916.67,0.0,29078.85,23.45
524,EMP042,Jul,2024,Billable,INR,5636.16,22,0,123995.52,94916.67,0.0,29078.85,23.45
525,EMP042,Aug,2024,Billable,INR,5636.16,22,0,123995.52,94916.67,0.0,29078.85,23.45
526,EMP042,Sep,2024,Billable,INR,5636.16,22,0,123995.52,94916.67,0.0,29078.85,23.45
527,EMP042,Oct,2024,Billable,INR,5636.16,22,0,123995.52,94916.67,0.0,29078.85,23.45
